full_path,path,class
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0071.jpg,brown_0071.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0717.jpg,brown_0717.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0703.jpg,brown_0703.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0065.jpg,brown_0065.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0059.jpg,brown_0059.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0918.jpg,brown_0918.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0930.jpg,brown_0930.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0924.jpg,brown_0924.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0515.jpg,brown_0515.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0273.jpg,brown_0273.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0267.jpg,brown_0267.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0501.jpg,brown_0501.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0529.jpg,brown_0529.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0298.jpg,brown_0298.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0461.jpg,brown_0461.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0307.jpg,brown_0307.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0313.jpg,brown_0313.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0475.jpg,brown_0475.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0449.jpg,brown_0449.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0105.jpg,brown_0105.jpg,brown
/Users/amirbajmukasev/pp_5/dataset_copy/brown_0663.jpg,brown_0663.jpg,brown
